Post Code;Location Code Name;Group Name;Area;Ops Cntr;Country;Days Serviced;Carrier
1428;ELSBURG                                 ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;ELSBURG EXT 1                           ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;ELSPARK                                 ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;ELSPARK EXT 1                           ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;ELSPARK EXT 2                           ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;ELSPARK EXT 3                           ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;ELSPARK EXT 4                           ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;ESTERA                                  ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;GRACELAND VILLAGE                       ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;LAMBTON GARDENS                         ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;MIMOSA PARK                             ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;TEDSTONEVILLE                           ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1428;WADEVILLE                               ;GERMISTON      ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1429;ELANDSFONTEIN                           ;ELANDSFONTEIN  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1429;ELANDSFONTEIN SPOOR                     ;ELANDSFONTEIN  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1429;ELANDSHAVEN EXT 3                       ;ELANDSFONTEIN  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1429;HARMELIA EXT 1                          ;ELANDSFONTEIN  ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1430;PHUMULA GARDENS EXT 21                  ;ROODEKOP       ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1431;ADMINISTRASIE BLOK                      ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;ADMINISTRATION BLOCK                    ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;CREDI BLOCK                             ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;GOBA SECTION                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;HLAHATSI SECTION                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG                               ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG EAST                          ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG EXT 1                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG EXT 2                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG EXT 20                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG EXT 3                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG SOUTH                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KATLEHONG SOUTH EXT 9                   ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;KHUMALO VALLEY                          ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;LEKOLO EXT 1                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;LIKOLE                                  ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;LIKOLE EXT 1                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MAGAGULA                                ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MAKULA SECTION                          ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MANDELA PARK                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MANDELA PARK SONE 3                     ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MANDELA PARK ZONE 3                     ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MANDELAPARK SONE 6                      ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MAPHANGA                                ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MAYHEIGHTS                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MNISI SECTION                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOFOKENG SECTION                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOHANENG SECTION                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MONAHENG SECTION                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOPEDI SECTION                          ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOPEDI SEKSIE                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOPELI                                  ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOSHOESHOE SECTION                      ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOTLOUNG SECTION                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;MOTSAMAI                                ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;NADUSTRIA EXT 1                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;NATALSPRUIT                             ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;NCALA SECTION                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;NGEMA SECTION                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;NHLAPHO SECTION                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;OTHANDWENI                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;PALIME                                  ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;PHADIMA                                 ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;PHADIMA SECTION                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;PHAKE SECTION                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;PHOOKO SECTION                          ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;PHUMULA                                 ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SHONGWENI SECTION                       ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SILUMA VIEW                             ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SKOSANA SECTION                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SPRUITVIEW                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SPRUITVIEW EXT 1                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SPRUITVIEW EXT 12                       ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SPRUITVIEW EXT 4                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SPRUITVIEW EXT 5                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SPRUITVIEW EXT 9                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SPRUITVIEW GARDENS                      ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;SUNRISE VIEW                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;TSHONGWENI                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;TSOLO SECTION                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;TWALA SECTION                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;ZONKEZIZWE                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1431;ZUMA SECTION                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1432;KATLEHONG                               ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1432;MAGAGULA                                ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1432;MANDELA PARK ZONE 10                    ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1432;MANDELAPARK SONE 10                     ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1432;ZONKEZIZWE SONE 3                       ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1432;ZONKEZIZWE ZONE 3                       ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1433;SONWABO EXT 5                           ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1433;SONWABO UIT 5                           ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;DIKOLE                                  ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;DIKOLE EXT 1                            ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;HLONGWANE SECTION                       ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;JACK MOLELEKI                           ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;KHUMALO EXT 1                           ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;KONENE SOUTH                            ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;KWENELE EXT 2                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;KWENELE SOUTH                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;KWENELE UIT 2                           ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;KWENELE-SUID                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;KWENZEKILE                              ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MAVIMBELA SECTION                       ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MNGADI                                  ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MNGADI EXT 2                            ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MOKOENA SECTION                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MOKOENA SEKSIE                          ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MOLELEKE EXT 3                          ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MOLELEKI                                ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MOLELEKI EXT                            ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MONISE SECTION                          ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;MOSELEKE                                ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;NDLAZI SECTION                          ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;RADEBE SECTION                          ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;RAMOKONOPI                              ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;RAMOKONOPI EAST                         ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;RAMOKONOPI WEST                         ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;RONDEBULT                               ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;ROODEKOP EXT 21                         ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;ROODEKOP EXT 31                         ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;SALI SECTION                            ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;SILUMAVILLE                             ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;SIPHEAMANDLA                            ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;SONWABO                                 ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;SUNRISE VIEW EXT 20                     ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;SUNRISE VIEW EXT 3                      ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;THUSONG                                 ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;TSIETSI                                 ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;ZAMA ZAMA                               ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1434;ZONKEZIZWE ZONE 4                       ;KWENZEKILE     ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1435;BUYAFUTHI HOSTEL                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1435;EKHWEZENI HOSTEL                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1435;KWENSINE HOSTEL                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1435;MAGHEIGHTS                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1435;MAZIBUKO HOSTEL                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1436;ZONKEZIZWE                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1436;ZONKEZIZWE SONE 5                       ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1436;ZONKEZIZWE ZONE 5                       ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1436;ZONKIZIZWE                              ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1436;ZONKIZIZWE EXT 6                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1436;ZONKIZIZWE UIT 6                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1437;MOLELEKI                                ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1437;MOLELEKI EXT                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1437;MOLELEKI UIT                            ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1438;HEIDELBERG                              ;GAUTENG        ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1438;HEIDELBERG EXT 5                        ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1438;HEIDELBERG UIT 5                        ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1439;RENSBURG                                ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1440;THEODON                                 ;HEIDELBERG     ;JNBR;JNB ;SA  ;DAILY +1  ;RWS   
1441;HEIDELBERG                              ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1441;HEIDELBERG EXT 16                       ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1441;HEIDELBERG EXT 3                        ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1441;HEIDELBERG EXT 9                        ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1441;SHALIMAR RIDGE                          ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1442;BERGSIG EXT 9                           ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1442;HEIDELBERG EXT 9                        ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1443;RATANDA EXT 1                           ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1443;RATANDA EXT 23                          ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1443;RATANDA EXT 3                           ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1443;RATANDA EXT 4                           ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1443;RATANDA EXT 5                           ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1443;RATANDA EXT 6                           ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1443;RATANDA EXT 7                           ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1443;RATANDA EXT 8                           ;HEIDELBERG     ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1444;OVERKRUIN                               ;HEIDELBERG     ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1445;KATLEHONG SOUTH                         ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1445;KATLEHONG SUID                          ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1445;SIKHOSANA SECTION                       ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1445;SIKHOSANA SEKSIE                        ;KATLEHONG      ;JNBT;JNB ;SA  ;DAILY +1  ;EM2DEE
1446;BOKSBURG WEST                           ;BOKSBURG       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1446;BOKSBURG-WES                            ;BOKSBURG       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1447;MEYERSDAL                               ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1447;MEYERSDAL EXT 11                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1447;MEYERSDAL EXT 12                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1447;MEYERSDAL EXT 14                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1447;MEYERSDAL UIT 11                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1447;MEYERSDAL UIT 12                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1447;MEYERSDAL UIT 14                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;ALBERTSDAL                              ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;ALBERTSDAL EXT 17                       ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;ALBERTSDAL EXT 18                       ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;ALBERTSDAL EXT 6                        ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;ALBERTSDAL EXT 7                        ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN DOWNS                           ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN DOWNS EXT                       ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN DOWNS EXT 1                     ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN DOWNS EXT 2                     ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN DOWNS EXT 3                     ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN DOWNS EXT 4                     ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN DOWNS EXT 5                     ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKEN GARDENS                         ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKENHURST                            ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKENHURST EXT                        ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKENHURST EXT 1                      ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;BRACKENHURST EXT 2                      ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;MABALIA                                 ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;MAYBERRY PARK                           ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;MAYBERRY PARK EXT 1                     ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;MEYERSDAL                               ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;MEYERSDAL EXT 17                        ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1448;SOUTHDOWN                               ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALBERANTE                               ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALBERANTE EXT                           ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALBERANTE EXT 1                         ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALBERTON                                ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALBERTON EXT                            ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALBERTON EXT 28                         ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALBERTON NORTH                          ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;ALRODE                                  ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;FLORENTIA                               ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;GENERAAL ALBERTSPARK                    ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;NEW REDRUTH                             ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;NEWMARKET                               ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;NEWMARKET PARK                          ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;NEWMARKET PARK EXT 1                    ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;RACEVIEW                                ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;RANDHART                                ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;RANDHART EXT                            ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;RANDHART EXT 1                          ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;RANDHART EXT 2                          ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;RANDHART EXT 4                          ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;SOUTH CREST                             ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;VERWOERDPARK EXT                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1449;VERWOERDPARK EXT 2                      ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1450;ALBERTON                                ;JOHANNESBURG   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1450;MEYERSDAL EXT 13                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1450;MEYERSDAL UIT 13                        ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1451;ALRODE EXT 2                            ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1451;ALRODE SOUTH                            ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1451;ALRODE SOUTH EXT 3                      ;ALRODE         ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1452;BRACKEN GARDENS                         ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1452;MEYERSDAL CREST                         ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1453;VERWOERDPARK                            ;VERWOERDPARK   ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1454;BRACKENDOWNS                            ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1454;MEYERSIG ESTATE                         ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1454;MEYERSIG LANDGOED                       ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1455;EDEN PARK                               ;EDEN PARK      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1455;EDEN PARK WEST                          ;EDEN PARK      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1455;EDENPARK-WES                            ;EDEN PARK      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1456;ALBERTON NORTH                          ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1456;ALBERTON-NOORD                          ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1457;RANDHART                                ;ALBERTON       ;JNBC;JNB ;SA  ;DAILY     ;DWJNB 
1458;DAWN PARK EXT 7                         ;EDEN PARK      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
1458;EDEN PARK                               ;EDEN PARK      ;JNBT;JNB ;SA  ;DAILY +1  ;RWS   
